contributor,feat_NA,feat_NT,feat_NR,feat_NOR,feat_ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,DCA_IQR,NAR_mean,NAR_median,NAR_std,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NTR_IQR,NCAR_mean,NCAR_median,NCAR_std,NCAR_gini,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_gini,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR,acc_type
578796,15,8,6,5,0.833,129.04,0.243,201.546,0.719,195.82,2.5,1.5,2.739,0.433,1.0,1.833,1.5,1.169,0.288,1.0,1.875,2.0,0.991,0.242,1.0,0.076,0.003,0.178,0.706,0.04,257.995,196.528,221.834,0.438,278.78,150.541,22.698,210.894,0.672,213.132,1.875,2.0,0.835,0.225,1.25,human
457747,7,4,1,1,1.0,0.278,0.075,0.368,0.605,0.401,7.0,7.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,1.666,1.666,0.0,0.0,0.0,,,0.0,0.0,,0.278,0.075,0.368,0.605,0.401,1.75,2.0,0.5,0.107,0.25,human
534799,18,2,3,3,1.0,38.829,1.079,68.852,0.76,30.762,6.0,1.0,8.66,0.556,7.5,1.0,1.0,0.0,0.0,0.0,3.6,1.0,5.273,0.556,1.0,49.462,0.0,109.568,0.493,1.851,103.194,99.891,79.005,0.356,121.841,103.194,99.891,79.005,0.356,121.841,9.0,9.0,9.899,0.389,7.0,human
743434,6,5,4,3,0.75,254.382,0.3,375.758,0.663,435.059,1.5,1.5,0.577,0.167,1.0,1.5,1.5,0.577,0.167,1.0,1.2,1.0,0.447,0.133,0.0,0.019,0.0,0.042,0.0,0.0,317.954,217.802,401.642,0.578,535.183,254.382,0.3,375.758,0.663,435.059,1.2,1.0,0.447,0.133,0.0,human
638639,15,5,11,9,0.818,69.081,2.69,175.955,0.83,53.228,1.364,1.0,0.674,0.206,0.5,1.364,1.0,0.674,0.206,0.5,1.25,1.0,0.452,0.15,0.25,0.453,0.0,1.501,0.632,0.014,87.427,6.48,196.262,0.79,59.339,87.919,6.48,196.027,0.784,59.192,3.0,3.0,1.871,0.293,1.0,human
469984,10,3,3,1,0.333,63.403,5.621,155.344,0.825,32.241,3.333,2.0,2.309,0.267,2.0,2.333,2.0,0.577,0.095,0.5,2.5,2.5,0.577,0.1,1.0,13.342,2.821,23.072,0.697,16.144,172.419,32.251,262.431,0.6,232.669,63.403,5.621,155.344,0.825,32.241,3.333,4.0,1.155,0.133,1.0,human
676358,290,13,40,16,0.4,3.558,0.069,12.842,0.909,0.436,7.25,4.0,8.208,0.526,8.25,2.4,3.0,1.215,0.27,2.0,1.921,1.0,2.14,0.379,1.0,1.134,0.0,4.5,0.835,0.069,5.714,0.131,17.146,0.889,1.047,4.4,0.099,14.827,0.905,0.44,22.308,5.0,30.658,0.63,45.0,human
975957,18,6,5,5,1.0,84.485,1.394,170.803,0.803,64.091,3.6,1.0,5.273,0.556,1.0,1.6,1.0,0.894,0.25,1.0,2.0,1.0,1.803,0.383,1.0,58.388,0.0,174.339,0.663,0.713,113.844,54.757,173.482,0.666,110.47,63.669,1.394,150.071,0.815,54.649,3.0,1.5,3.521,0.481,1.75,human
868597,16,6,6,5,0.833,120.028,21.161,273.355,0.791,70.871,2.667,2.0,2.251,0.375,1.5,1.833,1.0,1.602,0.348,0.75,1.778,1.0,1.302,0.306,1.0,6.398,0.0,15.4,0.646,0.708,217.855,68.978,354.617,0.656,190.98,123.407,21.161,292.411,0.802,46.405,2.667,2.5,1.862,0.333,1.75,human
335369,30,7,16,14,0.875,68.014,56.625,71.215,0.546,101.99,1.875,1.0,1.928,0.388,0.25,1.25,1.0,0.577,0.169,0.0,1.579,1.0,1.261,0.302,0.5,5.355,0.0,17.557,0.657,0.065,103.927,77.101,67.656,0.338,85.658,55.983,56.077,46.111,0.429,57.986,4.286,1.0,5.282,0.533,6.0,human
365994,268,15,13,5,0.385,5.751,0.004,16.864,0.898,0.295,20.615,4.0,49.074,0.77,8.0,3.0,1.0,3.342,0.493,2.0,4.542,1.0,15.162,0.676,2.0,5.121,0.0,14.018,0.742,0.427,21.263,4.625,29.634,0.675,35.812,12.027,0.207,23.6,0.802,9.254,17.867,7.0,32.02,0.659,13.0,human
778763,279,13,7,2,0.286,6.21,0.124,32.722,0.947,0.242,39.857,19.0,52.96,0.615,52.0,4.286,3.0,3.402,0.39,4.0,15.5,3.5,32.362,0.72,4.75,28.424,0.171,46.309,0.687,46.333,71.462,2.416,111.225,0.719,74.459,24.913,0.053,66.673,0.874,1.864,21.462,3.0,59.812,0.798,8.0,human
953848,222,14,27,12,0.444,9.85,0.407,21.46,0.821,6.004,8.222,2.0,13.987,0.658,9.0,2.222,2.0,1.805,0.359,2.0,1.881,1.0,1.675,0.361,1.0,3.898,0.0,14.083,0.802,0.404,14.675,1.986,25.344,0.748,20.89,10.183,0.269,20.672,0.806,10.106,15.857,8.0,26.443,0.623,14.25,human
895593,49,7,8,3,0.375,42.727,0.089,183.96,0.93,0.934,6.125,3.5,5.139,0.421,7.25,2.125,2.0,0.991,0.228,0.5,5.444,3.0,5.175,0.472,7.0,10.984,0.141,31.728,0.839,0.796,244.007,106.744,413.519,0.656,140.327,78.321,0.119,251.657,0.888,22.697,7.0,4.0,6.608,0.472,9.5,human
386647,13,6,2,1,0.5,142.038,1.432,468.428,0.904,8.332,6.5,6.5,0.707,0.038,0.5,4.5,4.5,0.707,0.056,0.5,4.333,4.0,1.528,0.154,1.5,24.502,5.071,37.154,0.601,33.124,815.471,815.471,1150.391,0.499,813.45,181.901,1.039,542.634,0.887,1.971,2.167,2.0,0.983,0.192,0.0,human
789435,99,2,5,4,0.8,22.394,23.791,7.847,0.195,11.556,19.8,1.0,42.038,0.76,0.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,20.694,0.734,1.0,229.733,0.0,470.282,0.412,23.772,15.877,14.816,10.326,0.324,7.513,15.404,14.816,11.454,0.349,4.306,49.5,49.5,65.761,0.47,46.5,human
846588,31,3,6,1,0.167,71.624,0.945,178.943,0.844,42.48,5.167,3.5,4.792,0.457,7.5,1.5,1.0,0.837,0.241,0.75,3.1,2.0,3.281,0.429,1.75,154.24,7.957,298.809,0.686,58.806,67.367,40.333,102.73,0.638,46.618,57.86,24.772,109.423,0.715,41.52,10.333,8.0,10.693,0.452,10.5,human
939344,31,9,10,9,0.9,61.545,3.514,138.176,0.805,47.239,3.1,1.0,5.626,0.584,0.75,1.7,1.0,2.214,0.371,0.0,1.938,1.0,1.731,0.377,1.25,21.144,0.0,57.057,0.611,1.042,100.536,25.051,183.099,0.73,86.208,78.081,12.919,158.278,0.784,80.26,3.444,2.0,2.92,0.423,4.0,human
699979,44,11,12,10,0.833,45.125,0.213,104.834,0.854,10.592,3.667,1.0,7.139,0.625,1.25,1.667,1.0,2.015,0.358,0.0,2.316,1.0,4.583,0.519,0.0,13.011,0.0,55.488,0.736,0.0,94.064,10.613,141.447,0.71,159.167,36.053,0.122,88.684,0.866,4.346,4.0,4.0,2.53,0.339,3.5,human
683955,65,13,18,13,0.722,31.337,0.076,69.068,0.837,20.871,3.611,1.0,6.563,0.618,1.0,1.944,1.0,2.1,0.405,0.75,2.407,1.0,2.859,0.47,1.0,1.64,0.0,7.797,0.862,0.105,75.434,37.538,92.476,0.62,97.957,31.141,0.081,69.517,0.838,20.869,5.0,4.0,3.958,0.372,3.0,human
875586,12,5,3,2,0.667,123.97,0.101,331.423,0.855,23.842,4.0,3.0,2.646,0.278,2.5,2.0,2.0,1.0,0.222,1.0,4.0,3.0,2.646,0.278,2.5,368.517,0.622,637.752,0.666,552.465,129.061,129.061,115.269,0.316,81.507,272.61,47.554,473.257,0.638,210.568,2.4,1.0,3.13,0.467,0.0,human
489337,14,3,10,10,1.0,161.959,143.349,114.193,0.38,164.82,1.4,1.0,1.265,0.257,0.0,1.1,1.0,0.316,0.082,0.0,1.273,1.0,0.905,0.195,0.0,9.439,0.0,31.306,0.0,0.0,200.163,208.916,100.039,0.264,148.3,115.578,118.039,74.288,0.311,81.625,4.667,3.0,3.786,0.333,3.5,human
578449,100,12,11,5,0.455,19.967,0.099,48.607,0.836,20.813,9.091,3.0,12.926,0.602,10.5,3.727,2.0,2.901,0.399,5.0,4.0,2.0,4.655,0.528,3.0,45.116,0.006,120.044,0.786,4.812,35.369,23.396,40.99,0.592,53.126,27.778,0.137,58.902,0.789,36.462,8.333,6.5,7.97,0.47,7.75,human
335584,127,8,3,3,1.0,16.02,1.271,31.568,0.781,20.758,42.333,60.0,35.019,0.331,31.5,3.333,2.0,2.309,0.267,2.0,1.716,1.0,1.37,0.321,1.0,13.306,0.0,42.318,0.722,1.604,14.163,0.963,30.198,0.806,20.073,17.476,1.337,34.967,0.788,20.609,15.875,15.5,15.878,0.477,14.25,human
955634,37,7,30,26,0.867,56.644,22.16,84.473,0.662,68.637,1.233,1.0,0.971,0.179,0.0,1.133,1.0,0.507,0.11,0.0,1.156,1.0,0.574,0.126,0.0,0.585,0.0,3.251,0.655,0.0,65.176,47.66,88.172,0.617,66.848,25.401,3.871,47.608,0.759,21.8,5.286,1.0,9.322,0.656,2.5,human
463839,5,1,1,1,1.0,43.079,50.656,30.618,0.329,30.667,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,172.316,172.316,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,5.0,5.0,0.0,0.0,0.0,human
356865,235,15,29,17,0.586,7.921,0.015,30.282,0.924,0.213,8.103,1.0,21.802,0.76,3.0,2.172,1.0,2.269,0.435,1.0,3.672,2.0,4.071,0.501,3.0,11.086,0.006,36.237,0.871,0.094,18.159,1.663,44.953,0.819,17.819,9.428,0.014,33.884,0.921,0.19,15.667,6.0,20.995,0.605,10.0,human
484993,244,10,54,41,0.759,7.71,0.108,21.809,0.876,2.206,4.519,1.0,15.512,0.736,0.0,1.222,1.0,0.634,0.163,0.0,4.0,1.0,10.977,0.695,0.0,7.999,0.0,29.089,0.607,0.0,23.094,3.019,38.179,0.743,26.831,5.548,0.032,17.121,0.889,0.721,24.4,2.5,42.364,0.725,31.5,human
468469,5,3,3,2,0.667,302.398,13.583,585.415,0.734,306.901,1.667,1.0,1.155,0.267,1.0,1.333,1.0,0.577,0.167,0.5,1.25,1.0,0.5,0.15,0.25,0.5,0.0,1.001,0.0,0.5,402.531,21.78,673.726,0.649,587.519,9.723,5.387,10.578,0.452,9.889,1.667,1.0,1.155,0.267,1.0,human
745486,220,13,25,4,0.16,1.577,0.034,4.522,0.869,0.662,8.8,4.0,12.629,0.613,8.0,2.8,2.0,2.55,0.416,2.0,2.619,2.0,3.957,0.457,2.0,1.173,0.002,6.222,0.908,0.087,2.973,0.711,5.83,0.745,3.57,1.429,0.035,4.595,0.872,0.703,16.923,9.0,19.868,0.528,15.0,human
933337,228,13,18,9,0.5,4.085,0.021,12.57,0.891,0.482,12.667,3.5,22.303,0.697,8.0,2.722,2.0,2.296,0.396,2.75,3.304,2.0,4.005,0.463,3.0,0.679,0.001,2.546,0.887,0.046,12.947,5.147,20.307,0.69,17.142,4.968,0.029,13.882,0.874,1.987,17.538,12.0,17.241,0.516,31.0,human
875364,9,5,1,1,1.0,77.144,0.011,218.143,0.875,0.039,9.0,9.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,617.151,617.151,0.0,0.0,0.0,,,0.0,0.0,,102.842,0.002,251.896,0.833,0.014,1.8,2.0,0.837,0.222,1.0,human
489938,227,16,20,9,0.45,8.48,0.434,15.931,0.759,12.575,11.35,2.0,22.774,0.717,5.75,3.6,2.0,3.218,0.451,4.0,2.873,2.0,4.004,0.487,2.0,10.648,0.001,30.977,0.788,0.516,13.786,6.737,19.047,0.624,19.679,8.637,0.371,16.351,0.756,12.463,14.188,10.0,13.659,0.499,21.25,human
696934,10,5,2,2,1.0,93.188,0.004,279.388,0.889,0.03,5.0,5.0,5.657,0.4,4.0,3.0,3.0,2.828,0.333,2.0,3.333,3.0,2.517,0.333,2.5,0.154,0.031,0.241,0.433,0.216,419.117,419.117,592.706,0.5,419.106,0.067,0.004,0.158,0.815,0.02,2.0,2.0,0.707,0.16,0.0,human
895673,112,3,41,26,0.634,19.98,0.132,50.509,0.79,22.306,2.732,1.0,2.45,0.439,4.0,1.366,1.0,0.488,0.17,1.0,1.6,2.0,0.549,0.17,1.0,0.001,0.0,0.005,0.82,0.0,32.141,18.831,61.076,0.684,25.182,16.331,0.065,34.247,0.788,20.149,37.333,41.0,11.93,0.137,11.5,human
336699,43,12,26,18,0.692,47.442,3.866,80.344,0.732,62.788,1.654,1.0,1.765,0.348,0.0,1.269,1.0,0.827,0.192,0.0,1.344,1.0,1.285,0.238,0.0,6.023,0.0,33.872,0.747,0.0,58.058,12.16,90.089,0.712,69.194,53.977,4.02,90.486,0.744,61.553,3.583,1.0,4.461,0.533,3.5,human
746396,34,4,2,1,0.5,54.821,0.763,95.42,0.76,72.172,17.0,17.0,11.314,0.235,8.0,2.5,2.5,2.121,0.3,1.5,4.857,4.0,4.18,0.361,2.0,174.871,96.151,243.048,0.593,152.85,97.501,68.982,104.623,0.52,103.418,4.932,0.164,9.025,0.775,4.478,8.5,5.0,8.386,0.397,4.5,human
696955,82,8,12,2,0.167,26.484,0.11,87.705,0.911,0.484,6.833,5.0,5.219,0.398,7.5,2.833,3.0,1.193,0.186,1.0,2.485,2.0,1.955,0.381,2.0,7.151,0.0,37.87,0.923,0.186,59.664,0.274,131.541,0.824,29.771,24.021,0.06,95.264,0.932,0.318,10.25,2.5,15.107,0.628,11.75,human
845698,56,12,20,19,0.95,38.114,0.776,102.898,0.825,28.863,2.8,1.0,5.136,0.575,0.0,1.5,1.0,1.433,0.297,0.0,2.24,1.0,3.192,0.483,0.0,17.765,0.0,66.625,0.651,0.0,68.84,13.54,145.597,0.75,85.986,62.111,8.846,134.373,0.776,70.525,4.667,2.0,5.348,0.539,6.75,human
775999,246,19,14,10,0.714,5.341,0.135,20.669,0.896,1.345,17.571,2.5,50.74,0.822,3.5,3.286,1.5,4.046,0.519,2.0,5.02,1.0,13.47,0.69,2.0,7.166,0.0,22.25,0.808,0.291,19.947,2.781,41.489,0.76,20.047,6.696,0.128,24.279,0.893,2.142,12.947,8.0,17.656,0.547,11.5,human
984945,16,8,6,4,0.667,98.453,18.098,283.53,0.831,43.823,2.667,2.5,1.862,0.333,1.75,1.833,1.5,0.983,0.258,1.75,1.455,1.0,0.688,0.216,1.0,4.754,0.0,9.449,0.454,3.187,142.45,31.452,344.284,0.793,72.134,120.396,9.988,331.695,0.847,44.026,2.0,1.0,1.414,0.328,2.25,human
459364,7,3,2,1,0.5,53.341,0.256,119.823,0.809,16.66,3.5,3.5,3.536,0.357,2.5,2.0,2.0,1.414,0.25,1.0,3.5,3.5,3.536,0.357,2.5,148.94,148.94,210.633,0.0,148.94,22.169,22.169,0.0,0.0,0.0,7.539,0.4,12.671,0.652,11.06,2.333,1.0,2.309,0.381,2.0,human
989559,80,6,3,1,0.333,26.002,0.309,72.219,0.863,17.889,26.667,7.0,39.374,0.592,35.5,2.667,1.0,2.887,0.417,2.5,8.889,2.0,21.803,0.758,1.0,115.201,0.036,336.502,0.79,0.455,127.169,63.51,165.815,0.61,143.015,19.835,0.054,51.101,0.873,3.28,13.333,4.0,22.862,0.583,0.0,human
544639,205,8,27,6,0.222,10.361,0.025,35.909,0.925,0.3,7.593,5.0,8.794,0.519,7.0,1.519,1.0,0.643,0.208,1.0,1.864,1.0,1.153,0.295,2.0,2.584,0.0,24.913,0.969,0.034,16.784,0.032,42.05,0.871,2.011,11.582,0.013,35.302,0.907,0.425,25.625,1.5,35.456,0.648,49.75,human
776843,21,8,7,5,0.714,33.786,0.258,61.786,0.78,31.614,3.0,4.0,1.915,0.313,3.5,2.0,1.0,1.528,0.347,1.5,1.5,1.0,1.16,0.282,0.0,2.576,0.0,6.725,0.411,0.0,49.205,0.295,72.577,0.7,82.392,27.076,0.258,48.213,0.771,24.102,2.625,2.0,1.768,0.339,3.25,human
969847,53,10,26,21,0.808,41.683,3.735,81.898,0.774,50.983,2.038,1.0,2.749,0.449,0.0,1.346,1.0,0.936,0.227,0.0,1.893,1.0,2.572,0.424,0.0,13.899,0.0,72.898,0.745,0.0,65.864,34.266,87.787,0.597,79.783,47.114,3.466,89.3,0.763,66.608,5.3,2.0,7.273,0.572,1.75,human
643565,123,11,46,30,0.652,17.76,3.237,29.655,0.728,23.825,2.674,1.0,4.556,0.547,0.75,1.37,1.0,0.928,0.236,0.0,1.538,1.0,1.262,0.299,0.0,3.137,0.0,12.275,0.675,0.0,24.25,9.729,33.967,0.659,28.805,19.136,4.32,28.748,0.7,25.547,11.182,4.0,21.743,0.718,4.5,human
938374,97,11,16,5,0.312,22.862,1.29,56.813,0.816,21.799,6.062,3.0,5.651,0.488,8.75,2.125,1.5,1.708,0.364,1.25,2.205,1.0,2.278,0.43,1.0,12.43,0.0,34.383,0.7,1.463,38.321,8.583,78.297,0.762,41.158,37.434,2.918,78.783,0.785,26.444,8.818,4.0,15.587,0.605,2.5,human
989796,36,11,6,5,0.833,51.023,0.03,157.818,0.884,0.196,6.0,2.0,8.626,0.593,4.5,3.667,2.0,3.445,0.439,4.5,4.5,1.5,6.969,0.604,2.25,1.076,0.0,2.668,0.671,0.442,253.884,166.612,284.805,0.529,265.7,77.642,0.088,190.608,0.854,37.124,3.273,2.0,3.379,0.379,0.5,human
643439,29,5,4,2,0.5,78.066,0.148,172.076,0.828,54.488,7.25,8.0,4.573,0.284,2.75,2.75,3.0,1.5,0.25,2.25,2.071,1.5,1.542,0.347,1.0,24.679,0.007,59.396,0.697,5.821,141.565,19.134,233.67,0.734,169.416,85.289,0.148,202.178,0.836,42.366,5.8,3.0,5.263,0.428,5.0,human
378793,239,14,13,1,0.077,5.453,0.037,18.177,0.913,0.422,18.385,10.0,26.554,0.621,17.0,5.077,5.0,3.252,0.343,5.0,6.459,2.0,13.422,0.645,5.0,16.101,0.009,33.658,0.745,18.181,19.502,1.823,34.075,0.76,19.763,6.067,0.037,19.263,0.906,0.668,17.071,10.5,13.865,0.433,21.75,human
673679,97,9,24,21,0.875,20.93,0.02,57.637,0.866,0.205,4.042,1.0,12.481,0.706,0.0,1.333,1.0,0.917,0.221,0.0,3.88,1.0,12.036,0.698,0.0,0.13,0.0,0.475,0.656,0.0,83.583,52.494,90.883,0.566,134.954,55.594,0.328,91.264,0.742,56.622,10.778,2.0,11.883,0.543,18.0,human
973547,216,16,22,9,0.409,2.514,0.102,6.74,0.872,0.527,9.818,4.0,22.081,0.672,2.0,2.182,2.0,1.967,0.352,1.0,2.139,1.0,2.408,0.418,1.0,0.953,0.0,4.486,0.875,0.039,4.444,0.298,8.686,0.798,1.952,3.363,0.255,7.162,0.819,1.268,13.5,6.0,17.212,0.614,19.0,human
343476,7,2,6,6,1.0,350.162,179.851,459.388,0.596,351.706,1.167,1.0,0.408,0.119,0.0,1.167,1.0,0.408,0.119,0.0,1.167,1.0,0.408,0.119,0.0,0.001,0.0,0.002,0.0,0.0,420.193,230.553,476.459,0.515,348.504,0.006,0.006,0.0,0.0,0.0,3.5,3.5,3.536,0.357,2.5,human
659367,76,11,22,20,0.909,28.685,3.329,52.97,0.767,35.117,3.455,1.0,5.343,0.592,0.75,1.455,1.0,0.858,0.247,0.75,2.171,1.0,2.395,0.427,1.0,12.219,0.0,40.871,0.758,1.081,50.698,29.229,63.909,0.609,60.146,41.357,8.027,63.411,0.694,58.635,6.909,2.0,9.224,0.61,8.5,human
666447,5,2,4,3,0.75,256.991,228.33,250.722,0.468,300.661,1.25,1.0,0.5,0.15,0.25,1.0,1.0,0.0,0.0,0.0,1.25,1.0,0.5,0.15,0.25,0.01,0.0,0.019,0.0,0.01,342.642,333.566,224.224,0.291,224.086,342.642,333.566,224.224,0.291,224.086,2.5,2.5,0.707,0.1,0.5,human
679553,8,4,2,2,1.0,10.237,0.809,13.941,0.646,18.143,4.0,4.0,1.414,0.125,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.5,1.414,0.312,1.5,8.506,0.02,16.986,0.499,8.526,12.546,11.263,12.427,0.438,12.377,11.937,6.036,14.455,0.588,21.45,2.0,2.0,0.816,0.188,0.5,human
479387,99,9,22,7,0.318,19.421,0.232,50.955,0.873,2.467,4.5,3.0,4.307,0.468,4.5,1.364,1.0,0.658,0.206,0.75,1.737,1.0,1.173,0.303,1.0,5.771,0.0,31.193,0.915,0.033,28.112,0.387,60.519,0.822,15.608,44.527,1.057,73.573,0.741,72.759,11.0,3.0,15.835,0.637,8.0,human
335355,10,6,3,3,1.0,165.173,0.418,460.293,0.87,22.54,3.333,4.0,2.082,0.267,2.0,2.0,2.0,1.0,0.222,1.0,2.0,2.0,1.0,0.24,2.0,5.232,0.276,9.961,0.577,2.975,365.099,34.482,684.782,0.726,398.808,185.788,1.696,487.612,0.854,33.978,1.667,2.0,0.516,0.133,0.75,human
653573,145,12,29,13,0.448,12.946,0.046,45.057,0.915,0.965,5.0,4.0,4.114,0.414,4.0,2.207,2.0,1.146,0.274,2.0,1.768,1.0,2.145,0.376,1.0,0.874,0.0,3.989,0.819,0.01,22.13,0.106,58.462,0.868,10.457,12.93,0.044,36.783,0.886,3.332,12.083,6.5,17.814,0.564,6.75,human
486396,38,9,7,5,0.714,57.331,0.009,147.845,0.876,0.222,5.429,1.0,8.203,0.624,5.0,2.143,1.0,1.952,0.381,2.0,2.235,1.0,2.016,0.399,2.0,0.044,0.0,0.097,0.604,0.001,132.532,0.151,204.528,0.721,214.517,84.847,0.028,174.229,0.814,54.168,4.222,2.0,4.024,0.433,3.0,human
685433,271,12,10,7,0.7,4.14,0.348,7.456,0.769,1.336,27.1,1.0,49.756,0.758,23.25,2.7,1.0,3.653,0.515,0.0,5.314,3.0,5.809,0.473,6.5,14.57,0.897,41.213,0.813,3.247,7.494,8.35,6.046,0.453,11.346,2.753,0.079,5.038,0.785,1.759,22.583,9.0,46.447,0.693,12.25,human
794575,231,15,42,19,0.452,6.861,0.088,29.183,0.909,1.655,5.5,3.0,7.048,0.556,6.0,2.762,2.0,2.218,0.405,3.0,1.711,1.0,1.257,0.319,1.0,3.994,0.0,27.497,0.919,0.05,7.752,0.221,26.923,0.873,3.67,6.681,0.088,24.035,0.889,2.072,15.4,9.0,20.364,0.543,11.5,human
658843,272,16,32,8,0.25,3.481,0.084,11.375,0.895,0.762,8.5,5.5,9.662,0.523,6.25,3.031,2.0,2.443,0.397,3.0,2.386,2.0,2.055,0.399,2.0,2.405,0.001,10.397,0.867,0.154,5.922,0.419,15.208,0.847,2.345,3.867,0.064,11.948,0.887,0.868,17.0,8.0,34.747,0.646,7.25,human
346899,225,12,34,16,0.471,7.292,0.069,15.474,0.817,6.274,6.618,3.0,8.753,0.576,3.75,2.853,2.0,2.217,0.395,3.0,1.957,1.0,1.651,0.352,1.0,1.271,0.0,4.9,0.869,0.011,13.046,1.737,19.583,0.7,21.848,7.588,0.06,16.224,0.819,5.791,18.75,13.5,16.198,0.462,29.25,human
375983,13,7,9,8,0.889,134.723,37.42,184.255,0.666,217.316,1.444,1.0,0.726,0.222,1.0,1.111,1.0,0.333,0.089,0.0,1.3,1.0,0.675,0.192,0.0,0.05,0.0,0.153,0.477,0.0,179.575,103.238,193.98,0.555,355.576,206.56,103.238,209.601,0.514,345.509,1.857,1.0,1.215,0.308,1.5,human
534447,5,4,2,2,1.0,422.588,282.42,355.832,0.346,201.782,2.5,2.5,0.707,0.1,0.5,2.5,2.5,0.707,0.1,0.5,1.667,2.0,0.577,0.133,0.5,375.17,174.679,506.131,0.345,475.416,282.42,282.42,7.301,0.009,5.162,471.031,287.582,419.337,0.366,388.077,1.25,1.0,0.5,0.15,0.25,human
368564,245,13,6,6,1.0,2.644,0.072,11.516,0.916,0.669,40.833,27.5,51.453,0.59,51.75,6.0,6.0,4.858,0.398,9.0,7.0,5.0,6.721,0.489,7.0,6.306,0.059,16.285,0.806,4.673,12.486,0.868,26.503,0.79,15.609,3.312,0.061,13.277,0.915,0.732,18.846,15.0,15.826,0.428,21.0,human
879738,247,15,15,11,0.733,2.325,0.106,6.749,0.879,0.29,16.467,1.0,57.695,0.864,1.0,1.933,1.0,3.081,0.437,0.0,7.719,1.0,12.88,0.692,10.25,7.632,0.0,20.435,0.706,1.327,10.574,3.698,12.004,0.593,18.979,2.806,0.081,7.514,0.868,0.438,16.467,5.0,20.66,0.578,22.0,human
378897,88,12,8,4,0.5,23.527,0.678,51.497,0.82,20.027,11.0,3.5,13.565,0.588,15.5,2.75,2.0,2.659,0.409,2.0,2.378,2.0,1.846,0.374,2.0,13.941,0.003,41.72,0.819,0.519,42.528,15.093,65.178,0.698,42.434,32.312,2.131,63.756,0.798,23.299,7.333,3.0,11.097,0.597,4.25,human
895447,29,4,27,25,0.926,50.679,21.175,94.065,0.688,59.939,1.074,1.0,0.385,0.066,0.0,1.037,1.0,0.192,0.034,0.0,1.074,1.0,0.385,0.066,0.0,0.001,0.0,0.005,0.0,0.0,54.576,27.336,96.617,0.664,60.425,23.095,1.524,31.41,0.62,47.313,7.25,1.5,11.843,0.629,6.75,human
484799,256,14,18,9,0.5,7.037,0.107,21.754,0.859,2.802,14.222,1.0,37.214,0.825,1.75,2.167,1.0,2.176,0.423,1.0,7.314,3.0,10.226,0.614,9.0,28.703,0.056,59.661,0.684,44.466,23.233,7.968,43.398,0.704,23.282,5.197,0.035,20.648,0.906,1.009,18.286,5.0,27.913,0.649,25.0,human
588898,49,10,20,17,0.85,45.993,5.961,80.891,0.742,55.011,2.45,1.0,2.089,0.405,2.25,1.4,1.0,0.821,0.232,0.25,1.324,1.0,0.784,0.211,0.0,3.461,0.0,14.826,0.71,0.0,57.767,22.869,89.539,0.695,70.279,48.769,13.012,78.39,0.714,70.504,4.9,2.5,4.408,0.455,7.5,human
387635,15,3,9,9,1.0,121.592,21.04,285.78,0.806,47.114,1.667,2.0,0.707,0.207,1.0,1.667,2.0,0.707,0.207,1.0,1.667,2.0,0.707,0.207,1.0,2.704,0.093,4.952,0.561,3.171,209.744,45.98,361.839,0.686,184.935,148.51,14.938,319.946,0.792,122.076,5.0,4.0,2.646,0.222,2.5,human
669467,244,17,12,4,0.333,0.138,0.012,0.532,0.864,0.053,20.333,8.0,29.355,0.618,20.5,5.167,4.0,2.949,0.306,3.75,4.98,3.0,5.364,0.475,3.0,0.238,0.032,0.749,0.793,0.145,0.457,0.11,1.044,0.75,0.306,0.144,0.009,0.563,0.88,0.045,14.353,6.0,16.808,0.588,18.0,human
788759,22,7,2,2,1.0,6.895,0.004,31.548,0.952,0.009,11.0,11.0,12.728,0.409,9.0,3.5,3.5,2.121,0.214,1.5,11.0,11.0,12.728,0.409,9.0,0.107,0.107,0.139,0.459,0.098,144.58,144.58,0.0,0.0,0.0,7.238,0.003,32.327,0.95,0.009,3.143,4.0,2.116,0.338,3.5,human
853936,198,13,4,2,0.5,10.222,0.454,31.078,0.882,1.416,49.5,6.5,88.395,0.687,50.0,5.0,3.0,5.477,0.475,4.5,11.647,5.0,17.878,0.658,11.0,99.426,0.888,156.929,0.544,149.21,20.22,1.385,31.837,0.695,27.013,12.752,0.311,36.26,0.883,1.342,15.231,7.0,19.21,0.51,13.0,human
